geoid_o,geoid_d,pop_flows
250250904001,250250906002,0
250250904001,250250907001,0
250250904001,250250907003,0
250250904001,250250907004,0
250250904001,250250909012,0
250250904001,250250910012,0
250250904001,250250910014,0
250250904001,250250911004,0
250250904001,250250912002,0
250250904001,250250912003,0
250250904001,250250913001,0
250250904001,250250913002,0
250250904001,250250914001,0
250250904001,250250914002,0
250250904001,250250915002,0
250250904001,250250915003,0
250250904001,250250916003,0
250250904001,250250917002,0
250250904001,250250918001,0
250250904001,250250918002,0
250250904001,250250920001,0
250250904001,250250921013,0
250250904001,250250921014,0
250250904001,250250922001,0
250250904001,250250922003,0
250250904001,250250922004,0
250250904001,250250923001,0
250250904001,250250923002,0
250250904001,250250924002,0
250250904001,250250924003,0
250250904001,250250924004,0
250250904001,250250924005,0
250250904001,250251001001,0
250250904001,250251001003,0
250250904001,250251001004,0
250250904001,250251001006,0
250250904001,250251003001,0
250250904001,250251004002,0
250250904001,250251005005,0
250250904001,250251006031,0
250250904001,250251007002,0
250250904001,250251007003,0
250250904001,250251008005,0
250250904001,250251009003,0
250250904001,250251010013,0
250250904001,250251010014,0
250250904001,250251010023,0
250250904001,250251011021,0
250250904001,250251011023,0
250250904001,250251103011,0
250250904001,250251104012,0
250250904001,250251202012,0
250250904001,250251202013,0
250250904001,250251203011,0
250250904001,250251203012,0
250250904001,250251203014,0
250250904001,250251204003,0
250250904001,250251204005,0
250250904001,250251205001,0
250250904001,250251207001,0
250250904001,250251304023,0
250250904001,250251401052,0
250250904001,250251401061,0
250250904001,250251403002,0
250250904001,250251403003,0
250250904001,250251403005,0
250250904001,250251404001,0
250250904001,250251404006,0
250250904001,250259811004,0
250250904001,250259812021,0
250250904001,250259818001,0
250250904002,250250101043,0
250250904002,250250102043,0
250250904002,250250103001,0
250250904002,250250103002,0
250250904002,250250104033,0
250250904002,250250104051,0
250250904002,250250105001,0
250250904002,250250106001,0
250250904002,250250106002,0
250250904002,250250107011,0
250250904002,250250107021,0
250250904002,250250202003,0
250250904002,250250203011,0
250250904002,250250203021,0
250250904002,250250406001,0
250250904002,250250607001,0
250250904002,250250608001,0
250250904002,250250704021,0
250250904002,250250707001,0
250250904002,250250711011,0
250250904002,250250711012,0
250250904002,250250711013,0
250250904002,250250712011,0
250250904002,250250801001,0
250250904002,250250801002,0
250250904002,250250803001,0
250250904002,250250804011,0
250250904002,250250804012,0
250250904002,250250805001,0
250250904002,250250805002,0
250250904002,250250806011,0
250250904002,250250806012,0
250250904002,250250806013,0
250250904002,250250808012,0
250250904002,250250809003,0
250250904002,250250810011,0
250250904002,250250812001,0
250250904002,250250812002,0
250250904002,250250814002,0
250250904002,250250814003,0
250250904002,250250815002,0
250250904002,250250817001,0
250250904002,250250817002,0
250250904002,250250817003,0
250250904002,250250817004,0
250250904002,250250818002,0
250250904002,250250818003,0
250250904002,250250819001,0
250250904002,250250820001,0
250250904002,250250820002,0
250250904002,250250821001,0
250250904002,250250821003,0
250250904002,250250901001,0
250250904002,250250901002,0
250250904002,250250901003,0
250250904002,250250901005,0
250250904002,250250902001,0
250250904002,250250902002,0
250250904002,250250902003,0
250250904002,250250903001,0
250250904002,250250903002,0
250250904002,250250903003,0
250250904002,250250904001,0
250250904002,250250904002,0
250250904002,250250904003,0
250250904002,250250904004,0
250250904002,250250906001,0
250250904002,250250906002,0
250250904002,250250907001,0
250250904002,250250907003,0
250250904002,250250907004,0
250250904002,250250909012,0
250250904002,250250910012,0
250250904002,250250910014,0
250250904002,250250911002,0
250250904002,250250911003,0
250250904002,250250912001,0
250250904002,250250912003,0
250250904002,250250913001,0
250250904002,250250913002,0
250250904002,250250914001,0
250250904002,250250914002,0
250250904002,250250915001,0
250250904002,250250915002,0
250250904002,250250916002,0
250250904002,250250916003,0
250250904002,250250917002,0
250250904002,250250918001,0
250250904002,250250918002,0
250250904002,250250918003,0
250250904002,250250919002,0
250250904002,250250919003,0
250250904002,250250920001,0
250250904002,250250920002,0
250250904002,250250921012,0
250250904002,250250922001,0
250250904002,250250922003,0
250250904002,250250923001,0
250250904002,250250923002,0
250250904002,250250924004,0
250250904002,250250924005,0
250250904002,250251001004,0
250250904002,250251001005,0
250250904002,250251003001,0
250250904002,250251003004,0
250250904002,250251004001,0
250250904002,250251004002,0
250250904002,250251004003,0
250250904002,250251005002,0
250250904002,250251005005,0
250250904002,250251006014,0
250250904002,250251006031,0
250250904002,250251007002,0
250250904002,250251008006,0
250250904002,250251009002,0
250250904002,250251010013,0
250250904002,250251010014,0
250250904002,250251010016,0
250250904002,250251010023,0
250250904002,250251011011,0
250250904002,250251011021,0
250250904002,250251011022,0
250250904002,250251011023,0
250250904002,250251103011,0
250250904002,250251201031,0
250250904002,250251201051,0
250250904002,250251202013,0
250250904002,250251203011,0
250250904002,250251203014,0
250250904002,250251204001,0
250250904002,250251204003,0
250250904002,250251204005,0
250250904002,250251205001,0
250250904002,250251304022,0
250250904002,250251304023,0
250250904002,250251304042,0
250250904002,250251401052,0
250250904002,250251403001,0
250250904002,250251403002,0
250250904002,250251403003,0
250250904002,250251403005,0
250250904002,250251404001,0
250250904002,250251404006,0
250250904002,250259812021,0
250250904003,250250006012,0
250250904003,250250103002,0
250250904003,250250104051,0
250250904003,250250203011,0
250250904003,250250406001,0
250250904003,250250604005,0
250250904003,250250608003,0
250250904003,250250704021,0
250250904003,250250711012,0
250250904003,250250711013,0
250250904003,250250712011,0
250250904003,250250801001,0
250250904003,250250801002,0
250250904003,250250803001,0
250250904003,250250804011,0
250250904003,250250804012,0
250250904003,250250805001,0
250250904003,250250805002,0
250250904003,250250806011,0
250250904003,250250806013,0
250250904003,250250810011,0
250250904003,250250812001,0
250250904003,250250812002,0
250250904003,250250814002,0
250250904003,250250814003,0
250250904003,250250817002,0
250250904003,250250818002,0
250250904003,250250818003,0
250250904003,250250819001,0
250250904003,250250820001,0
250250904003,250250821001,0
250250904003,250250821002,0
250250904003,250250901003,0
250250904003,250250902002,0
250250904003,250250902003,0
250250904003,250250903002,0
250250904003,250250903003,0
250250904003,250250904001,0
250250904003,250250904002,0
250250904003,250250904003,0
250250904003,250250904004,0
250250904003,250250906001,0
250250904003,250250906002,0
250250904003,250250907001,0
250250904003,250250907003,0
250250904003,250250907004,0
250250904003,250250909012,0
250250904003,250250910011,0
250250904003,250250910012,0
250250904003,250250912001,0
250250904003,250250912002,0
250250904003,250250912003,0
250250904003,250250913001,0
250250904003,250250913002,0
250250904003,250250914001,0
250250904003,250250915001,0
250250904003,250250915002,0
250250904003,250250915003,0
250250904003,250250916002,0
250250904003,250250917002,0
250250904003,250250918001,0
250250904003,250250918002,0
250250904003,250250919003,0
250250904003,250250920001,0
250250904003,250250920002,0
250250904003,250250921012,0
250250904003,250250921013,0
250250904003,250250921014,0
250250904003,250250922001,0
250250904003,250250922004,0
250250904003,250250923001,0
250250904003,250250924001,0
250250904003,250250924002,0
250250904003,250250924003,0
250250904003,250250924005,0
250250904003,250251005004,0
250250904003,250251005005,0
250250904003,250251006031,0
250250904003,250251010023,0
250250904003,250251011011,0
250250904003,250251011021,0
250250904003,250251011022,0
250250904003,250251011023,0
250250904003,250251103011,0
250250904003,250251104012,0
250250904003,250251106073,0
250250904003,250251201051,0
250250904003,250251202012,0
250250904003,250251204005,0
250250904003,250251205001,0
250250904003,250251205003,0
250250904003,250251304041,0
250250904003,250251401052,0
250250904003,250251402011,0
250250904003,250251403002,0
250250904003,250251403003,0
250250904003,250251403005,0
250250904003,250251404001,0
250250904003,250251404002,0
250250904003,250251404004,0
250250904003,250251404006,0
250250904003,250259811004,0
250250904004,250250101043,0
250250904004,250250103001,0
250250904004,250250103002,0
250250904004,250250104051,0
250250904004,250250106001,0
250250904004,250250107021,0
250250904004,250250203011,0
250250904004,250250406001,0
250250904004,250250604005,0
250250904004,250250605013,0
250250904004,250250608001,0
250250904004,250250704021,0
250250904004,250250711011,0
250250904004,250250711012,0
250250904004,250250801001,0
250250904004,250250803001,0
250250904004,250250804011,0
250250904004,250250804012,0
250250904004,250250805002,0
250250904004,250250806012,0
250250904004,250250806013,0
250250904004,250250808012,0
250250904004,250250809003,0
250250904004,250250810011,0
250250904004,250250812002,0
250250904004,250250814002,0
250250904004,250250817002,0
250250904004,250250817003,0
250250904004,250250817005,0
250250904004,250250818002,0
250250904004,250250818003,0
250250904004,250250819003,0
250250904004,250250821001,0
250250904004,250250821003,0
250250904004,250250901001,0
250250904004,250250901002,0
250250904004,250250901003,0
250250904004,250250902002,0
250250904004,250250902003,0
250250904004,250250903002,0
250250904004,250250903003,0
250250904004,250250904001,0
250250904004,250250904002,0
250250904004,250250904003,0
250250904004,250250904004,0
250250904004,250250906001,0
250250904004,250250906002,0
250250904004,250250907001,0
250250904004,250250907004,0
250250904004,250250909012,0
250250904004,250250910011,0
250250904004,250250910012,0
250250904004,250250912001,0
250250904004,250250912002,0
250250904004,250250912003,0
250250904004,250250913001,0
250250904004,250250913002,0
250250904004,250250914001,0
250250904004,250250915001,0
250250904004,250250915002,0
250250904004,250250916003,0
250250904004,250250918001,0
250250904004,250250918002,0
250250904004,250250920001,0
250250904004,250250921012,0
250250904004,250250921013,0
250250904004,250250921014,0
250250904004,250250921015,0
250250904004,250250922001,0
250250904004,250250922003,0
250250904004,250250923001,0
250250904004,250250923002,0
250250904004,250250924002,0
250250904004,250250924004,0
250250904004,250251001003,0
250250904004,250251001006,0
250250904004,250251002003,0
250250904004,250251005003,0
250250904004,250251005004,0
250250904004,250251005005,0
250250904004,250251006031,0
250250904004,250251010023,0
250250904004,250251011021,0
250250904004,250251103011,0
250250904004,250251205001,0
250250904004,250251205003,0
250250904004,250251207001,0
250250904004,250251304022,0
250250904004,250251304041,0
250250904004,250251401052,0
250250904004,250251403002,0
250250904004,250251403003,0
250250904004,250251403005,0
250250904004,250251404006,0
250250904004,250259812021,0
250250906001,250250007032,0
250250906001,250250103002,0
250250906001,250250104051,0
250250906001,250250105001,0
250250906001,250250106001,0
250250906001,250250106002,0
250250906001,250250107021,0
250250906001,250250107023,0
250250906001,250250203011,0
250250906001,250250404012,0
250250906001,250250406001,0
250250906001,250250604005,0
250250906001,250250704021,0
250250906001,250250707001,0
250250906001,250250711011,0
250250906001,250250711012,0
250250906001,250250711013,0
250250906001,250250712011,0
250250906001,250250801001,0
250250906001,250250801002,0
250250906001,250250803001,0
250250906001,250250804011,0
250250906001,250250804012,0
250250906001,250250805002,0
250250906001,250250806011,0
250250906001,250250806012,0
250250906001,250250806013,0
250250906001,250250808012,0
250250906001,250250809003,0
250250906001,250250810011,0
250250906001,250250810014,0
250250906001,250250812001,0
250250906001,250250812002,0
250250906001,250250814002,0
250250906001,250250814003,0
250250906001,250250815001,0
250250906001,250250817002,0
250250906001,250250817003,0
250250906001,250250817005,0
250250906001,250250818001,0
250250906001,250250818002,0
250250906001,250250818003,0
250250906001,250250819001,0
250250906001,250250819002,0
250250906001,250250820003,0
250250906001,250250821001,0
250250906001,250250821002,0
250250906001,250250902002,0
250250906001,250250902003,0
250250906001,250250903001,0
250250906001,250250903002,0
250250906001,250250903003,0
250250906001,250250904001,0
250250906001,250250904002,0
250250906001,250250904004,0
250250906001,250250906001,0
250250906001,250250906002,0
250250906001,250250907004,0
250250906001,250250909012,0
250250906001,250250910011,0
250250906001,250250910012,0
250250906001,250250912001,0
250250906001,250250912003,0
250250906001,250250913001,0
250250906001,250250913002,0
250250906001,250250914001,0
250250906001,250250915001,0
250250906001,250250915002,0
250250906001,250250916002,0
250250906001,250250916003,0
250250906001,250250917002,0
250250906001,250250918001,0
250250906001,250250918002,0
250250906001,250250918003,0
250250906001,250250919002,0
250250906001,250250921013,0
250250906001,250250921015,0
250250906001,250250922001,0
250250906001,250250922003,0
250250906001,250250923002,0
250250906001,250251001003,0
250250906001,250251003004,0
250250906001,250251004001,0
250250906001,250251005004,0
250250906001,250251005005,0
250250906001,250251006031,0
250250906001,250251006032,0
250250906001,250251007002,0
250250906001,250251008001,0
250250906001,250251008006,0
250250906001,250251009004,0
250250906001,250251010014,0
250250906001,250251010023,0
250250906001,250251103011,0
250250906001,250251105022,0
250250906001,250251201051,0
250250906001,250251202012,0
250250906001,250251205001,0
250250906001,250251304021,0
250250906001,250251401052,0
250250906001,250251403003,0
250250906001,250251404006,0
250250906001,250259811004,0
250250906002,250250102043,0
250250906002,250250103001,0
250250906002,250250103002,0
250250906002,250250104051,0
250250906002,250250104053,0
250250906002,250250106001,0
250250906002,250250106002,0
250250906002,250250107011,0
250250906002,250250107013,0
250250906002,250250203011,0
250250906002,250250406001,0
250250906002,250250604005,0
250250906002,250250608003,0
250250906002,250250608004,0
250250906002,250250704021,0
250250906002,250250706001,0
250250906002,250250707001,0
250250906002,250250711012,0
250250906002,250250711013,0
250250906002,250250712011,0
250250906002,250250801001,0
250250906002,250250801002,0
250250906002,250250803001,0
250250906002,250250804011,0
250250906002,250250804012,0
250250906002,250250805001,0
250250906002,250250806011,0
250250906002,250250806012,0
250250906002,250250806013,0
250250906002,250250808012,0
250250906002,250250809003,0
250250906002,250250810011,0
250250906002,250250814003,0
250250906002,250250817002,0
250250906002,250250817003,0
250250906002,250250817005,0
250250906002,250250818003,0
250250906002,250250819002,0
250250906002,250250820003,0
250250906002,250250821001,0
250250906002,250250901002,0
250250906002,250250901003,0
250250906002,250250902002,0
250250906002,250250902003,0
250250906002,250250904002,0
250250906002,250250904003,0
250250906002,250250904004,0
250250906002,250250906001,0
250250906002,250250906002,0
250250906002,250250907001,0
250250906002,250250907003,0
250250906002,250250907004,0
250250906002,250250909011,0
250250906002,250250909012,0
250250906002,250250910011,0
250250906002,250250910012,0
250250906002,250250910014,0
250250906002,250250911002,0
250250906002,250250911003,0
250250906002,250250911004,0
250250906002,250250911005,0
250250906002,250250912001,0
250250906002,250250912002,0
250250906002,250250912003,0
250250906002,250250913001,0
250250906002,250250913002,0
250250906002,250250914001,0
250250906002,250250915001,0
250250906002,250250915002,0
250250906002,250250916002,0
250250906002,250250916003,0
250250906002,250250917001,0
250250906002,250250917002,0
250250906002,250250918001,0
250250906002,250250918002,0
250250906002,250250919002,0
250250906002,250250921012,0
250250906002,250250921013,0
250250906002,250250921014,0
250250906002,250250922001,0
250250906002,250250922003,0
250250906002,250250924005,0
250250906002,250251005004,0
250250906002,250251006011,0
250250906002,250251006031,0
250250906002,250251006032,0
250250906002,250251007002,0
250250906002,250251007003,0
250250906002,250251010023,0
250250906002,250251103011,0
250250906002,250251202012,0
250250906002,250251203013,0
250250906002,250251203014,0
250250906002,250251204005,0
250250906002,250251205001,0
250250906002,250251207001,0
250250906002,250251403005,0
250250906002,250259812021,0
250250907001,250250101043,0
250250907001,250250103001,0
250250907001,250250103002,0
250250907001,250250104031,0
250250907001,250250104033,0
250250907001,250250106001,0
250250907001,250250106002,0
250250907001,250250107013,0
250250907001,250250107021,0
250250907001,250250202002,0
250250907001,250250202003,0
250250907001,250250203011,0
250250907001,250250203021,0
250250907001,250250304002,0
250250907001,250250402002,0
250250907001,250250406001,0
250250907001,250250506002,0
250250907001,250250603013,0
250250907001,250250604001,0
250250907001,250250604003,0
250250907001,250250604005,0
250250907001,250250608001,0
250250907001,250250608004,0
250250907001,250250704021,0
250250907001,250250707001,0
250250907001,250250711011,0
250250907001,250250711012,0
250250907001,250250711013,0
250250907001,250250712011,0
250250907001,250250801001,0
250250907001,250250810011,0
250250907001,250250812001,0
250250907001,250250814002,0
250250907001,250250814003,0
250250907001,250250817002,0
250250907001,250250820003,0
250250907001,250250902002,0
250250907001,250250902003,0
250250907001,250250907001,0
250250907001,250250907002,0
250250907001,250250907003,0
250250907001,250250907004,0
250250907001,250250909012,0
250250907001,250250910011,0
250250907001,250250910012,0
250250907001,250250910013,0
250250907001,250250910014,0
250250907001,250250911002,0
250250907001,250250911003,0
250250907001,250250911004,0
250250907001,250250911005,0
250250907001,250250912001,0
250250907001,250250912003,0
250250907001,250250913001,0
250250907001,250250916003,0
250250907001,250250917002,0
250250907001,250250921012,0
250250907001,250250921013,0
250250907001,250250922001,0
250250907001,250250924004,0
250250907001,250251006014,0
250250907001,250251006031,0
250250907001,250251006032,0
250250907001,250251007002,0
250250907001,250251105021,0
250250907001,250251201031,0
250250907001,250251202012,0
250250907001,250251203012,0
250250907001,250251203014,0
250250907001,250251204003,0
250250907001,250251204005,0
250250907001,250251205001,0
250250907001,250251205003,0
250250907001,250251206001,0
250250907001,250259812021,0
250250907002,250250103002,0
250250907002,250250105001,0
250250907002,250250106001,0
250250907002,250250106002,0
250250907002,250250107011,0
250250907002,250250107013,0
250250907002,250250107021,0
250250907002,250250107023,0
250250907002,250250202003,0
250250907002,250250203011,0
250250907002,250250406001,0
250250907002,250250601011,0
250250907002,250250603013,0
250250907002,250250604005,0
250250907002,250250605011,0
250250907002,250250605013,0
250250907002,250250605014,0
250250907002,250250608001,0
250250907002,250250608003,0
250250907002,250250608004,0
250250907002,250250611011,0
250250907002,250250704021,0
250250907002,250250707001,0
250250907002,250250711012,0
250250907002,250250712011,0
250250907002,250250801001,0
250250907002,250250810011,0
250250907002,250250907001,0
250250907002,250250907002,0
250250907002,250250907003,0
250250907002,250250907004,0
250250907002,250250909012,0
250250907002,250250910012,0
250250907002,250250910014,0
250250907002,250250911002,0
250250907002,250250911003,0
250250907002,250250914001,0
250250907002,250250920001,0
250250907002,250250921012,0
250250907002,250250921013,0
250250907002,250250921014,0
250250907002,250250922001,0
250250907002,250251006031,0
250250907002,250251006032,0
250250907002,250251105021,0
250250907003,250250101043,0
250250907003,250250103001,0
250250907003,250250103002,0
250250907003,250250104032,0
250250907003,250250104052,0
250250907003,250250105001,0
250250907003,250250105002,0
250250907003,250250106001,0
250250907003,250250107011,0
250250907003,250250107013,0
250250907003,250250107021,0
250250907003,250250107023,0
250250907003,250250203011,0
250250907003,250250203021,0
250250907003,250250304002,0
250250907003,250250404012,0
250250907003,250250406001,0
250250907003,250250503001,0
250250907003,250250504001,0
250250907003,250250601011,0
250250907003,250250601014,0
250250907003,250250603011,0
250250907003,250250603013,0
250250907003,250250604001,0
250250907003,250250604005,0
250250907003,250250605012,0
250250907003,250250605013,0
250250907003,250250605015,0
250250907003,250250608001,0
250250907003,250250608003,0
250250907003,250250608004,0
250250907003,250250704021,0
250250907003,250250706001,0
250250907003,250250707001,0
250250907003,250250711011,0
250250907003,250250711012,0
250250907003,250250712011,0
250250907003,250250801001,0
250250907003,250250805001,0
250250907003,250250805002,0
250250907003,250250806011,0
250250907003,250250806013,0
250250907003,250250810011,0
250250907003,250250817002,0
250250907003,250250902002,0
250250907003,250250906001,0
250250907003,250250906002,0
250250907003,250250907001,0
250250907003,250250907002,0
250250907003,250250907003,0
250250907003,250250907004,0
250250907003,250250909011,0
250250907003,250250909012,0
250250907003,250250910011,0
250250907003,250250910012,0
250250907003,250250910014,0
250250907003,250250911002,0
250250907003,250250911003,0
250250907003,250250911004,0
250250907003,250250912001,0
250250907003,250250912003,0
250250907003,250250913001,0
250250907003,250250914001,0
250250907003,250250915001,0
250250907003,250250915002,0
250250907003,250250916003,0
250250907003,250250921011,0
250250907003,250250921012,0
250250907003,250250921013,0
250250907003,250250921014,0
250250907003,250250922001,0
250250907003,250251006031,0
250250907003,250251006032,0
250250907003,250251007002,0
250250907003,250251007005,0
250250907003,250251011024,0
250250907003,250251103011,0
250250907003,250251202012,0
250250907003,250251403003,0
250250907003,250259812021,0
250250907004,250250101032,0
250250907004,250250102043,0
250250907004,250250103001,0
250250907004,250250103002,0
250250907004,250250104032,0
250250907004,250250104051,0
250250907004,250250105002,0
250250907004,250250106001,0
250250907004,250250106002,0
250250907004,250250107013,0
250250907004,250250107021,0
250250907004,250250203011,0
250250907004,250250304002,0
250250907004,250250406001,0
250250907004,250250408013,0
250250907004,250250509011,0
250250907004,250250602002,0
250250907004,250250603013,0
250250907004,250250604005,0
250250907004,250250605011,0
250250907004,250250605013,0
250250907004,250250605015,0
250250907004,250250608001,0
250250907004,250250608003,0
250250907004,250250608004,0
250250907004,250250611011,0
250250907004,250250611012,0
250250907004,250250704021,0
250250907004,250250706001,0
250250907004,250250707001,0
250250907004,250250711012,0
250250907004,250250711013,0
250250907004,250250712011,0
250250907004,250250712012,0
250250907004,250250801001,0
250250907004,250250805001,0
250250907004,250250805002,0
250250907004,250250806011,0
250250907004,250250806012,0
250250907004,250250806013,0
250250907004,250250810011,0
250250907004,250250815001,0
250250907004,250250817002,0
250250907004,250250817004,0
250250907004,250250818003,0
250250907004,250250821001,0
250250907004,250250902002,0
250250907004,250250902003,0
250250907004,250250903001,0
250250907004,250250906002,0
250250907004,250250907001,0
250250907004,250250907002,0
250250907004,250250907003,0
250250907004,250250907004,0
250250907004,250250909011,0
250250907004,250250909012,0
250250907004,250250910011,0
250250907004,250250910012,0
250250907004,250250910014,0
250250907004,250250911003,0
250250907004,250250911004,0
250250907004,250250911005,0
250250907004,250250912001,0
250250907004,250250913001,0
250250907004,250250913002,0
250250907004,250250914001,0
250250907004,250250916003,0
250250907004,250250917002,0
250250907004,250250918001,0
250250907004,250250918002,0
250250907004,250250920001,0
250250907004,250250921012,0
250250907004,250250921013,0
250250907004,250250922001,0
250250907004,250250922004,0
250250907004,250251005004,0
250250907004,250251005005,0
250250907004,250251006031,0
250250907004,250251007002,0
250250907004,250251007003,0
250250907004,250251010014,0
250250907004,250251010023,0
250250907004,250251104011,0
250250907004,250251205001,0
250250907004,250251304041,0
250250907004,250251401051,0
250250907004,250251401052,0
250250907004,250251403003,0
250250907004,250259812021,0
250250909011,250250101031,0
250250909011,250250103001,0
250250909011,250250103002,0
250250909011,250250104042,0
250250909011,250250104051,0
250250909011,250250105001,0
250250909011,250250106001,0
250250909011,250250106002,0
250250909011,250250107011,0
250250909011,250250107021,0
250250909011,250250202003,0
250250909011,250250203011,0
250250909011,250250304002,0
250250909011,250250404012,0
250250909011,250250408012,0
250250909011,250250603013,0
250250909011,250250604005,0
250250909011,250250605015,0
250250909011,250250608001,0
250250909011,250250608004,0
250250909011,250250611012,0
250250909011,250250704021,0
250250909011,250250707001,0
250250909011,250250711011,0
250250909011,250250711012,0
250250909011,250250711013,0
250250909011,250250712011,0
250250909011,250250801001,0
250250909011,250250801002,0
250250909011,250250803001,0
250250909011,250250804012,0
250250909011,250250805001,0
250250909011,250250806011,0
250250909011,250250806012,0
250250909011,250250806013,0
250250909011,250250808012,0
250250909011,250250810011,0
250250909011,250250814002,0
250250909011,250250814003,0
250250909011,250250817002,0
250250909011,250250818001,0
250250909011,250250901002,0
250250909011,250250901003,0
250250909011,250250902002,0
250250909011,250250902003,0
250250909011,250250904004,0
250250909011,250250907001,0
250250909011,250250907003,0
250250909011,250250907004,0
250250909011,250250909011,0
250250909011,250250909012,0
250250909011,250250910012,0
250250909011,250250910013,0
250250909011,250250910014,0
250250909011,250250911003,0
250250909011,250250912001,0
250250909011,250250912002,0
250250909011,250250912003,0
250250909011,250250914001,0
250250909011,250250915002,0
250250909011,250250915003,0
250250909011,250250916003,0
250250909011,250250917002,0
250250909011,250250918003,0
250250909011,250250920001,0
250250909011,250250921012,0
250250909011,250250921013,0
250250909011,250250921014,0
250250909011,250250922001,0
250250909011,250251001003,0
250250909011,250251002003,0
250250909011,250251004002,0
250250909011,250251005005,0
250250909011,250251006014,0
250250909011,250251006031,0
250250909011,250251007002,0
250250909011,250251007005,0
250250909011,250251008006,0
250250909011,250251011021,0
250250909011,250251103011,0
250250909011,250251105021,0
250250909011,250251202012,0
250250909011,250251205001,0
250250909011,250251401052,0
250250909011,250251403002,0
250250909011,250259812021,0
250250909012,250250005022,0
250250909012,250250007032,0
250250909012,250250101043,0
250250909012,250250102041,0
250250909012,250250102043,0
250250909012,250250103001,0
250250909012,250250103002,0
250250909012,250250104041,0
250250909012,250250104042,0
250250909012,250250104051,0
250250909012,250250106001,0
250250909012,250250106002,0
250250909012,250250107011,0
250250909012,250250107013,0
250250909012,250250107021,0
250250909012,250250201011,0
250250909012,250250203011,0
250250909012,250250304002,0
250250909012,250250403002,0
250250909012,250250404012,0
250250909012,250250406001,0
250250909012,250250408012,0
250250909012,250250503001,0
250250909012,250250603013,0
250250909012,250250604004,0
250250909012,250250604005,0
250250909012,250250605011,0
250250909012,250250605014,0
250250909012,250250605015,0
250250909012,250250608001,0
250250909012,250250608003,0
250250909012,250250608004,0
250250909012,250250610002,0
250250909012,250250704021,0
250250909012,250250707001,0
250250909012,250250711011,0
250250909012,250250711012,0
250250909012,250250711013,0
250250909012,250250712011,0
250250909012,250250801001,0
250250909012,250250803001,0
250250909012,250250804011,0
250250909012,250250804012,0
250250909012,250250805002,0
250250909012,250250806011,0
250250909012,250250806012,0
250250909012,250250806013,0
250250909012,250250808012,0
250250909012,250250809002,0
250250909012,250250809003,0
250250909012,250250810011,0
250250909012,250250814002,0
250250909012,250250814003,0
250250909012,250250817002,0
250250909012,250250817003,0
250250909012,250250818003,0
250250909012,250250819002,0
250250909012,250250820003,0
250250909012,250250901001,0
250250909012,250250901003,0
250250909012,250250902002,0
250250909012,250250902003,0
250250909012,250250903002,0
250250909012,250250904002,0
250250909012,250250907001,0
250250909012,250250907003,0
250250909012,250250907004,0
250250909012,250250909011,0
250250909012,250250909012,0
250250909012,250250910012,0
250250909012,250250910013,0
250250909012,250250910014,0
250250909012,250250911003,0
250250909012,250250911004,0
250250909012,250250912001,0
250250909012,250250912003,0
250250909012,250250913001,0
250250909012,250250913002,0
250250909012,250250914001,0
250250909012,250250915002,0
250250909012,250250916002,0
250250909012,250250916003,0
250250909012,250250917001,0
250250909012,250250918001,0
250250909012,250250918003,0
250250909012,250250920001,0
250250909012,250250921012,0
250250909012,250250921013,0
250250909012,250250921014,0
250250909012,250250922001,0
250250909012,250250923001,0
250250909012,250250924002,0
250250909012,250251004001,0
250250909012,250251005003,0
250250909012,250251005005,0
250250909012,250251006031,0
250250909012,250251006032,0
250250909012,250251007001,0
250250909012,250251007002,0
250250909012,250251007003,0
250250909012,250251008005,0
250250909012,250251009004,0
250250909012,250251010013,0
250250909012,250251010016,0
250250909012,250251011021,0
250250909012,250251102011,0
250250909012,250251103011,0
250250909012,250251105022,0
250250909012,250251202012,0
250250909012,250251403001,0
250250909012,250251403002,0
250250909012,250259811004,0
250250909012,250259812021,0
250250910011,250250101043,0
250250910011,250250104051,0
250250910011,250250106001,0
250250910011,250250106002,0
250250910011,250250107021,0
250250910011,250250203011,0
250250910011,250250504002,0
250250910011,250250704021,0
250250910011,250250707001,0
250250910011,250250711011,0
250250910011,250250711012,0
250250910011,250250712011,0
250250910011,250250801001,0
250250910011,250250803001,0
250250910011,250250804011,0
250250910011,250250806012,0
250250910011,250250806013,0
250250910011,250250810011,0
250250910011,250250814002,0
250250910011,250250817002,0
250250910011,250250818003,0
250250910011,250250901002,0
250250910011,250250901003,0
250250910011,250250902002,0
250250910011,250250902003,0
250250910011,250250904002,0
250250910011,250250907001,0
250250910011,250250907003,0
250250910011,250250907004,0
250250910011,250250909012,0
250250910011,250250910011,0
250250910011,250250910012,0
250250910011,250250910014,0
250250910011,250250911002,0
250250910011,250250911003,0
250250910011,250250911004,0
250250910011,250250912001,0
250250910011,250250912002,0
250250910011,250250913001,0
250250910011,250250913002,0
250250910011,250250914001,0
250250910011,250250915001,0
250250910011,250250915002,0
250250910011,250250915003,0
250250910011,250250916002,0
250250910011,250250916003,0
250250910011,250250917002,0
250250910011,250250918001,0
250250910011,250250920001,0
250250910011,250250920002,0
250250910011,250250921012,0
250250910011,250250921013,0
250250910011,250250921014,0
250250910011,250250922001,0
250250910011,250250922003,0
250250910011,250250924003,0
250250910011,250251005004,0
250250910011,250251005005,0
250250910011,250251006031,0
250250910011,250251007003,0
250250910011,250251007004,0
250250910011,250251401052,0
250250910011,250251403003,0
250250910011,250259812021,0
