GEOID,white,black,asian,hispanic,total_population,Under $50K,$50K - $100K,$100K - $200K,Over $200K,comm,LATITUDE,LONGITUDE,Lean Democrat,Lean Republican,Other
482012412003,0.504739336492891,0.14218009478673,0.104265402843602,0.248815165876777,1266,0.5243445692883895,0.1367041198501872,0.3389513108614232,0.0,4,30.04326,-95.391783,0.45828144458281445,0.27023661270236615,0.2714819427148194
482012413001,0.555223880597015,0.0753731343283582,0.0432835820895522,0.296268656716418,2680,0.2946518668012109,0.3763874873864783,0.3158425832492432,0.0131180625630676,4,30.045121,-95.421939,0.4830028328611898,0.334985835694051,0.1820113314447592
482012413002,0.503738317757009,0.196884735202492,0.0532710280373832,0.21588785046729,3210,0.1677130044843049,0.3327354260089686,0.420627802690583,0.0789237668161434,4,30.060374,-95.4225,0.5142355008787346,0.34165202108963094,0.14411247803163443
482012413003,0.426141885325559,0.246193715581471,0.0853579527048915,0.210074505992873,6174,0.2136270491803278,0.2540983606557377,0.4354508196721312,0.0968237704918032,4,30.086723,-95.426122,0.5704381586245147,0.2723239046034387,0.1572379367720466
482012414001,0.632569814872921,0.086915594603075,0.008785691873235,0.265139629745842,3187,0.3814616755793226,0.2950089126559714,0.2896613190730838,0.0338680926916221,4,30.075542,-95.399779,0.35471698113207545,0.4894878706199461,0.15579514824797844
482012414002,0.625304136253041,0.119464720194647,0.0038929440389294,0.229197080291971,4110,0.2885476647472809,0.3570057581573896,0.2987843889955214,0.055662188099808,4,30.095432,-95.413012,0.43159065628476084,0.37764182424916576,0.19076751946607343
482012414003,0.42296918767507,0.26890756302521,0.0532212885154062,0.210884353741497,2499,0.4725457570715474,0.1314475873544093,0.3643926788685524,0.0316139767054908,4,30.067987,-95.389745,0.5589072282299374,0.2794536141149687,0.1616391576550939
482012415001,0.130492676431425,0.549489569462938,0.0306258322237017,0.281402574345317,2253,0.7463533225283631,0.2058346839546191,0.0478119935170178,0.0,4,29.998736,-95.282366,0.8462946020128088,0.06129917657822507,0.09240622140896615
482012415002,0.152469577666428,0.291338582677165,0.0,0.506084466714388,1397,0.4657794676806083,0.4391634980988593,0.0950570342205323,0.0,1,29.962247,-95.29645,0.8241150442477876,0.0752212389380531,0.1006637168141593
482012415003,0.130408653846154,0.433293269230769,0.0,0.424579326923077,3328,0.7329974811083124,0.2350965575146935,0.0319059613769941,0.0,4,29.948111,-95.30405,0.8852040816326531,0.061224489795918366,0.05357142857142857
482012415004,0.138263665594855,0.0653804930332262,0.0428724544480171,0.753483386923901,933,0.6572769953051644,0.3427230046948357,0.0,0.0,4,29.945009,-95.376957,0.6638655462184874,0.13025210084033614,0.20588235294117646
482012501001,0.311926605504587,0.688073394495413,0.0,0.0,1090,0.4063400576368876,0.1556195965417867,0.4380403458213256,0.0,1,29.974265,-95.27199,0.49359886201991465,0.35135135135135137,0.155049786628734
482012501002,0.137332521315469,0.486297198538368,0.0362362971985384,0.307856272838002,3284,0.3287292817679558,0.2605893186003683,0.3784530386740331,0.0322283609576427,1,29.959269,-95.275658,0.7260579064587973,0.1787305122494432,0.09521158129175947
482012501003,0.154426359666534,0.125049622866217,0.0242159587137753,0.687971417229059,5038,0.1653418124006359,0.465818759936407,0.3688394276629571,0.0,1,29.971428,-95.244562,0.7385834109972041,0.11835973904939422,0.14305684995340168
482012502001,0.0529411764705882,0.351131221719457,0.0,0.595927601809955,2210,0.5892857142857143,0.1634615384615384,0.2472527472527472,0.0,1,29.945414,-95.270129,0.8408463661453542,0.07083716651333946,0.08831646734130635
482012502002,0.142142938302466,0.397568458129758,0.0192023633677991,0.43199636404954,8801,0.4549337889790688,0.3208030756087142,0.2071764203331909,0.017086715079026,1,29.945849,-95.258111,0.8074125389677866,0.08659508139937652,0.10599237963283685
482012503011,0.128094059405941,0.609942244224422,0.0,0.253094059405941,4848,0.3012618296529968,0.2681388012618296,0.4305993690851735,0.0,0,29.961953,-95.230611,0.7299107142857143,0.13020833333333334,0.13988095238095238
482012503012,0.186447811447811,0.416947250280584,0.0378787878787879,0.348204264870932,7128,0.4929022082018927,0.2030757097791798,0.2429022082018927,0.0611198738170347,1,29.938439,-95.231762,0.7701612903225806,0.11344086021505376,0.11639784946236559
482012503021,0.273623664749384,0.302930703916735,0.02341824157765,0.397699260476582,7302,0.280716723549488,0.3980375426621159,0.2785836177474402,0.0426621160409556,4,29.969698,-95.20813,0.6290862290862291,0.23886743886743886,0.13204633204633204
482012503022,0.349583828775268,0.104637336504162,0.0,0.545778834720571,1682,0.2196078431372549,0.3568627450980393,0.3803921568627451,0.0431372549019607,0,29.973049,-95.215779,0.5875576036866359,0.19969278033794163,0.21274961597542244
482012503023,0.436958976289048,0.232969514490026,0.103876552502823,0.176138502070004,2657,0.2036823935558112,0.2589182968929804,0.4234752589182969,0.1139240506329113,0,29.98138,-95.204448,0.6884422110552764,0.1984924623115578,0.11306532663316583
482012504011,0.4218022979774,0.169404614946349,0.0246890133890419,0.36302345456272,10531,0.2878157978893508,0.204349216501439,0.425647585545251,0.082187400063959,0,29.986172,-95.178937,0.4754442649434572,0.3912762520193861,0.1332794830371567
482012504012,0.442271880819367,0.218342644320298,0.0,0.294692737430168,2148,0.3908205841446454,0.1738525730180806,0.3226703755215577,0.1126564673157163,0,29.991688,-95.164884,0.41306191687871074,0.40458015267175573,0.1823579304495335
482012504021,0.502265817702059,0.232490104973326,0.0221992772328343,0.229564618826364,17433,0.1316841103710751,0.1746907706945765,0.4900095147478592,0.203615604186489,0,29.974865,-95.174312,0.46904904306220097,0.392194976076555,0.13875598086124402
482012504022,1.0,0.0,0.0,0.0,201,0.5272727272727272,0.1727272727272727,0.1818181818181818,0.1181818181818181,3,29.998037,-95.155462,0.31985940246045697,0.46221441124780316,0.2179261862917399
482012504023,0.539364773820982,0.169008662175168,0.0028873917228103,0.272954764196343,5195,0.4453860640301318,0.1393596986817326,0.371939736346516,0.0433145009416195,3,30.000953,-95.145029,0.36872940314902963,0.4353716587330648,0.19589893811790554
482012505001,0.421677614957049,0.24077817079333,0.0510358767054068,0.266296109146033,3958,0.4407272727272727,0.2116363636363636,0.3090909090909091,0.0385454545454545,3,29.992963,-95.197432,0.5077092511013216,0.31662995594713655,0.17566079295154186
482012505002,0.526508972267537,0.128466557911909,0.0203915171288744,0.296900489396411,2452,0.4057428214731584,0.1573033707865168,0.3945068664169787,0.0424469413233458,0,29.994709,-95.1839,0.47155688622754494,0.37425149700598803,0.15419161676646706
482012506001,0.059549356223176,0.305257510729614,0.0,0.63519313304721,1864,0.8040885860306645,0.0971039182282794,0.0988074957410562,0.0,1,29.991951,-95.270498,0.8244972577696527,0.08043875685557587,0.09506398537477148
482012506002,0.4,0.105714285714286,0.0,0.444761904761905,1050,0.7080979284369116,0.160075329566855,0.0941619585687382,0.0376647834274952,4,29.991926,-95.26294,0.37701612903225806,0.4153225806451613,0.20766129032258066
482012506003,0.25185873605948,0.471189591078067,0.0069702602230483,0.269981412639405,2152,0.9026548672566372,0.0442477876106194,0.0530973451327433,0.0,1,29.990923,-95.252047,0.7066795740561471,0.22555663117134558,0.06776379477250725
482012506004,0.179712460063898,0.498402555910543,0.0143769968051118,0.307507987220447,1252,0.5807770961145194,0.4192229038854805,0.0,0.0,1,29.98365,-95.255964,0.6017699115044248,0.1592920353982301,0.23893805309734514
482012506005,0.37002025658339,0.188386225523295,0.0,0.425388251181634,1481,0.696927374301676,0.164804469273743,0.0977653631284916,0.0405027932960893,1,29.996545,-95.25072,0.4742547425474255,0.2886178861788618,0.23712737127371275
482012507011,0.442834138486312,0.213768115942029,0.0607890499194847,0.252818035426731,2484,0.2469135802469135,0.2153635116598079,0.3607681755829904,0.176954732510288,0,30.013334,-95.186654,0.3830806065442937,0.4828411811652035,0.1340782122905028
482012507012,0.854814814814815,0.0,0.0,0.145185185185185,675,0.49025069637883,0.245125348189415,0.2228412256267409,0.0417827298050139,4,30.007502,-95.242068,0.3415977961432507,0.4641873278236915,0.19421487603305784
482012507013,0.539724980901451,0.0660809778456837,0.0,0.38961038961039,2618,0.3403263403263403,0.3403263403263403,0.2762237762237762,0.0431235431235431,0,30.009455,-95.193755,0.4799535153980244,0.32132481115630446,0.19872167344567113
482012507021,0.496962332928311,0.0886998784933171,0.0,0.397731875253139,2469,0.114323258869908,0.1484888304862023,0.7148488830486203,0.0223390275952693,0,30.002919,-95.187406,0.38098918083462135,0.49613601236476046,0.12287480680061824
482012507022,0.555021834061135,0.104366812227074,0.108733624454148,0.128384279475983,2290,0.2554913294797688,0.2751445086705202,0.2971098265895954,0.1722543352601156,0,30.004493,-95.175805,0.3660030627871363,0.5038284839203675,0.13016845329249618
482012508001,0.786550976138829,0.0759219088937093,0.0082429501084598,0.120173535791757,2305,0.1285930408472012,0.2102874432677761,0.4281391830559758,0.2329803328290469,3,30.006823,-95.1618,0.30726256983240224,0.5953711093375897,0.09736632083000799
482012508002,0.731242051716829,0.167019923696482,0.0067825349724459,0.0873251377702416,2359,0.4053224155578301,0.2067553735926305,0.1780962128966223,0.2098259979529171,3,30.012118,-95.151452,0.2916666666666667,0.5567632850241546,0.15157004830917875
482012508003,0.743879472693032,0.0,0.0593220338983051,0.105225988700565,4248,0.1838662790697674,0.1518895348837209,0.3633720930232558,0.3008720930232558,0,30.016856,-95.168785,0.2722772277227723,0.6247524752475248,0.10297029702970296
482012509001,0.940874035989717,0.0,0.0137103684661525,0.0205655526992288,1167,0.1556195965417867,0.0547550432276657,0.3948126801152737,0.3948126801152737,0,30.053623,-95.154632,0.22265246853823814,0.7347531461761858,0.04259438528557599
482012509002,0.725262262546073,0.045364332293734,0.0320385596824497,0.197334845477743,3527,0.3828715365239294,0.1290931989924433,0.38727959697733,0.1007556675062972,0,30.04489,-95.170779,0.2617366015787287,0.5778977980889074,0.16036560033236394
482012509003,0.863232682060391,0.0,0.0612788632326821,0.0,1126,0.1420612813370473,0.2701949860724233,0.233983286908078,0.3537604456824512,0,30.06292,-95.152044,0.23649459783913565,0.7070828331332533,0.056422569027611044
482012509004,0.875691335264683,0.0,0.0131682907558599,0.0819067685014485,3797,0.0677035681610247,0.0731930466605672,0.2049405306495882,0.6541628545288197,0,30.04546,-95.141003,0.19039082108282537,0.7533166009322337,0.05629257798494084
482012510001,0.496945010183299,0.0787508486082824,0.139171758316361,0.238289205702648,1473,0.4557522123893805,0.2581120943952802,0.1622418879056047,0.1238938053097345,0,30.041721,-95.186077,0.2624750499001996,0.5,0.2375249500998004
482012510002,0.763114754098361,0.0565573770491803,0.0,0.154098360655738,1220,0.0993520518358531,0.1295896328293736,0.3326133909287257,0.4384449244060475,0,30.039249,-95.209214,0.20313942751615882,0.7229916897506925,0.07386888273314866
482012511001,0.888275862068965,0.0,0.0158620689655172,0.0386206896551724,1450,0.2264492753623188,0.2916666666666666,0.3152173913043478,0.1666666666666666,0,30.046221,-95.222775,0.3007380073800738,0.6097785977859779,0.08948339483394833
482012511002,0.785194174757282,0.0,0.0,0.201456310679612,824,0.2554347826086957,0.2635869565217391,0.2798913043478261,0.2010869565217391,4,30.038916,-95.222312,0.2857142857142857,0.546583850931677,0.16770186335403728
482012511003,0.875218658892128,0.0,0.0064139941690962,0.118367346938776,1715,0.3432835820895522,0.1438263229308005,0.3677069199457259,0.1451831750339213,0,30.040885,-95.232216,0.2605633802816901,0.6312419974391805,0.10819462227912932
482012511004,0.86101083032491,0.0,0.0,0.13898916967509,554,0.3024390243902439,0.1902439024390244,0.3560975609756097,0.1512195121951219,0,30.027188,-95.231853,0.23492063492063492,0.653968253968254,0.1111111111111111
482012511005,0.454222573007103,0.112075769534333,0.0051302288871349,0.428571428571429,2534,0.4830970556161396,0.2486368593238822,0.1319520174482006,0.1363140676117775,0,30.039286,-95.245147,0.3574087862993299,0.5026061057334326,0.13998510796723754
482012512001,0.591806515301086,0.0,0.0932872655478776,0.258637709772952,2026,0.575107296137339,0.2546494992846924,0.1702432045779685,0.0,0,30.063286,-95.216747,0.2948356807511737,0.564319248826291,0.14084507042253522
482012512002,0.631855500821018,0.084072249589491,0.0377668308702791,0.166830870279146,3045,0.3643263757115749,0.2969639468690702,0.2874762808349146,0.0512333965844402,3,30.056618,-95.219874,0.34602272727272726,0.5244318181818182,0.12954545454545455
482012512003,0.540704070407041,0.0616061606160616,0.0346534653465347,0.363036303630363,1818,0.3007662835249042,0.2337164750957854,0.4348659003831417,0.0306513409961685,0,30.055988,-95.229018,0.3561368209255533,0.5321931589537223,0.11167002012072434
482012513001,0.806292412091302,0.0370141887723627,0.0,0.156693399136336,1621,0.2417582417582417,0.3406593406593406,0.3919413919413919,0.0256410256410256,0,30.062783,-95.193474,0.2889867841409692,0.5762114537444933,0.13480176211453745
482012513002,0.656913367756741,0.0172117039586919,0.0,0.189902467010901,1743,0.2545454545454545,0.371900826446281,0.2413223140495868,0.1322314049586777,0,30.064628,-95.202203,0.2808219178082192,0.634703196347032,0.08447488584474885
482012513003,0.831766917293233,0.0263157894736842,0.0159774436090226,0.12593984962406,1064,0.1291208791208791,0.2582417582417582,0.4642857142857143,0.1483516483516483,0,30.059446,-95.207279,0.260806916426513,0.6613832853025937,0.07780979827089338
482012513004,0.88195991091314,0.0072383073496659,0.0094654788418708,0.0645879732739421,1796,0.3028064992614476,0.1979320531757755,0.3220088626292467,0.1772525849335303,0,30.05073,-95.205889,0.2568265682656827,0.6819188191881919,0.061254612546125464
482012513005,0.836144578313253,0.0,0.0,0.163855421686747,830,0.3907692307692307,0.1569230769230769,0.2892307692307692,0.163076923076923,0,30.05415,-95.193432,0.23616236162361623,0.6383763837638377,0.12546125461254612
482012514011,0.687646468028122,0.078674255105457,0.0244392366923334,0.184800803481754,2987,0.1710816777041942,0.2240618101545254,0.4613686534216336,0.1434878587196468,0,30.08054,-95.19087,0.3132530120481928,0.5481927710843374,0.13855421686746988
482012514021,0.722741433021807,0.0,0.0342679127725857,0.192701379617267,2247,0.3721973094170404,0.3665919282511211,0.1760089686098654,0.085201793721973,0,30.074802,-95.205383,0.2817955112219451,0.5112219451371571,0.20698254364089774
482012514022,0.759803921568627,0.0122549019607843,0.0122549019607843,0.183823529411765,1632,0.37291280148423,0.137291280148423,0.4081632653061224,0.0816326530612244,0,30.072622,-95.193427,0.3095022624434389,0.5095022624434389,0.18099547511312217
482012514023,0.576036866359447,0.0,0.0636782572266443,0.360284876413909,2387,0.6074168797953964,0.2531969309462916,0.139386189258312,0.0,0,30.072267,-95.200109,0.33123425692695213,0.42065491183879095,0.24811083123425692
482012515011,0.72542485838054,0.015994668443852,0.128790403198934,0.105131622792403,6002,0.1216600341102899,0.1557703240477544,0.4684479818078453,0.2541216600341103,0,30.078244,-95.168925,0.25391937290033595,0.6324188129899216,0.11366181410974244
482012515021,0.836604290278412,0.0,0.0109539023277042,0.152441807393884,2191,0.0479548660084626,0.0959097320169252,0.5331452750352609,0.3229901269393512,0,30.058744,-95.164302,0.2111388196176226,0.7215295095594347,0.06733167082294264
482012515022,0.86307519640853,0.0274971941638608,0.0224466891133558,0.0869809203142537,1782,0.2379110251450677,0.0386847195357833,0.4970986460348162,0.2263056092843327,0,30.062266,-95.17658,0.25556544968833483,0.6580587711487088,0.08637577916295637
482012515023,0.880673499267936,0.0190336749633968,0.034407027818448,0.0658857979502196,1366,0.0,0.1431924882629108,0.5586854460093896,0.2981220657276995,0,30.066199,-95.16789,0.2819512195121951,0.6321951219512195,0.08585365853658537
482012515024,0.687679083094556,0.0248328557784145,0.0420248328557784,0.231136580706781,2094,0.0978102189781021,0.3284671532846715,0.3357664233576642,0.237956204379562,0,30.068116,-95.179232,0.25447201384881707,0.6520484708597807,0.0934795152914022
482012515025,0.931400966183575,0.0,0.0,0.0173913043478261,1035,0.4567901234567901,0.2016460905349794,0.2119341563786008,0.1296296296296296,0,30.058155,-95.179188,0.23397761953204477,0.6612410986775178,0.10478128179043744
482012515026,0.821556886227545,0.0251497005988024,0.0,0.153293413173653,835,0.2146892655367231,0.1384180790960452,0.3700564971751412,0.2768361581920904,0,30.054024,-95.177319,0.24472573839662448,0.6863572433192686,0.06891701828410689
482012515031,0.75270607826811,0.0761865112406328,0.0403830141548709,0.101998334721066,2402,0.2172808132147395,0.2058449809402795,0.3926302414231258,0.1842439644218551,0,30.073611,-95.185371,0.2858126721763085,0.5709366391184573,0.14325068870523416
482012516001,0.584562996594779,0.0011350737797956,0.0,0.41316685584563,1762,0.5194585448392555,0.2538071065989847,0.1522842639593908,0.0744500846023688,3,30.10586,-95.095262,0.23155216284987276,0.5513146734520781,0.2171331636980492
482012516002,0.807763782779269,0.0140408837497419,0.0,0.171794342349783,4843,0.1918449197860962,0.2479946524064171,0.3342245989304813,0.2259358288770053,3,30.093009,-95.125985,0.21122302158273382,0.663884892086331,0.12489208633093525
482012517001,0.790213430504945,0.0,0.0,0.184799583550234,1921,0.424496644295302,0.2281879194630872,0.1694630872483221,0.1778523489932885,3,30.056697,-95.081875,0.2127659574468085,0.6365957446808511,0.15063829787234043
482012517002,0.772856562373019,0.0223486387647298,0.0101584721657863,0.163348232425843,2461,0.5376106194690266,0.3307522123893805,0.1106194690265486,0.0210176991150442,3,30.025259,-95.108008,0.23340358271865122,0.5216016859852476,0.24499473129610116
482012517003,0.895761741122566,0.0,0.0,0.104238258877434,1746,0.6398305084745762,0.0550847457627118,0.3050847457627119,0.0,-1,30.042392,-95.100063,0.255050505050505,0.5328282828282829,0.21212121212121213
482012517004,0.587863463969659,0.0661609776654024,0.0,0.327433628318584,2373,0.6516443361753959,0.1144945188794153,0.1827040194884287,0.05115712545676,3,30.003398,-95.09749,0.2863247863247863,0.5341880341880342,0.1794871794871795
482012518001,0.669272105520274,0.0107474352711285,0.003419638495359,0.316560820713239,2047,0.3426470588235294,0.2397058823529411,0.325,0.0926470588235294,3,29.964989,-95.026354,0.3081761006289308,0.5157232704402516,0.1761006289308176
482012519011,0.627226152720176,0.0866064893876555,0.0,0.266894364479141,4099,0.2786499215070643,0.2260596546310832,0.4497645211930926,0.0455259026687598,3,29.931014,-95.079204,0.36912419594260265,0.44680851063829785,0.18406729341909944
482012519012,0.540355677154583,0.0451436388508892,0.0,0.242134062927497,731,0.1267605633802817,0.3896713615023474,0.323943661971831,0.1596244131455399,3,29.986029,-95.105378,0.27204502814258913,0.4803001876172608,0.24765478424015008
482012519013,0.685940594059406,0.0099009900990099,0.0087128712871287,0.248712871287129,2525,0.4685835995740149,0.2108626198083067,0.2641107561235357,0.0564430244941427,3,29.938483,-95.106431,0.2774928774928775,0.5612535612535613,0.16125356125356125
482012519014,0.692525481313703,0.0,0.004246885617214,0.295300113250283,3532,0.4623338257016248,0.1942392909896602,0.2858197932053176,0.0576070901033973,3,29.96687,-95.100343,0.2570093457943925,0.5799065420560747,0.16308411214953272
482012519021,0.617668356263577,0.220130340333092,0.0,0.154236060825489,1381,0.5196850393700787,0.1133858267716535,0.258267716535433,0.1086614173228346,3,29.913208,-95.075142,0.43531633616619453,0.40226628895184136,0.16241737488196412
482012519022,0.678903826266805,0.109100310237849,0.0537745604963806,0.151499482936918,1934,0.3347578347578347,0.2535612535612536,0.2763532763532763,0.1353276353276353,3,29.916834,-95.099803,0.27872670807453415,0.5535714285714286,0.16770186335403728
482012519023,0.70904729266621,0.0119945167923235,0.0,0.205962988348184,2918,0.1185344827586206,0.2510775862068966,0.5398706896551724,0.0905172413793103,3,29.917659,-95.079497,0.3091020158827123,0.5302382406841784,0.16065974343310935
482012520001,0.410373618172489,0.279817155650917,0.0277998040953403,0.259340454312235,21439,0.2015309877815398,0.1369056381569262,0.4582658619166789,0.203297512144855,3,29.927119,-95.176229,0.5441502633767674,0.3281120044358192,0.12773773218741336
482012521001,0.328177257525084,0.11371237458194,0.0096153846153846,0.54556856187291,2392,0.4434210526315789,0.2710526315789474,0.2697368421052631,0.0157894736842105,3,29.880421,-95.141634,0.5392385392385393,0.29448329448329447,0.16627816627816627
482012522001,0.169920844327177,0.0,0.0,0.798416886543536,1895,0.547911547911548,0.4520884520884521,0.0,0.0,3,29.857635,-95.133249,0.6877256317689531,0.13357400722021662,0.17870036101083034
482012522002,0.129436584760486,0.252792256142964,0.0501365103003227,0.530404566890047,8058,0.4495548961424332,0.2488872403560831,0.2870919881305638,0.0144658753709198,3,29.828636,-95.162606,0.7134097573980271,0.12956544921354304,0.15702479338842976
482012523011,0.0520756570867109,0.370670596904937,0.0036845983787767,0.567919430115451,4071,0.4739941118743866,0.1678115799803729,0.2944062806673209,0.0637880274779195,3,29.795077,-95.151664,0.829485834207765,0.07922350472193075,0.0912906610703043
482012523012,0.1960569550931,0.529025191675794,0.0,0.214676889375685,913,0.5854341736694678,0.1736694677871148,0.2408963585434173,0.0,3,29.802393,-95.15995,0.7253948967193196,0.14580801944106925,0.12879708383961117
482012523013,0.104293047130191,0.315678954736351,0.0041997200186654,0.567662155856276,4286,0.4558573853989813,0.400679117147708,0.1290322580645161,0.0144312393887945,3,29.791862,-95.147654,0.7938630999213218,0.07159716758457907,0.13453973249409915
482012523021,0.0757326627333398,0.170035786826579,0.0127671921849308,0.717477512331947,10339,0.3273911552965375,0.3294480630785053,0.3195063421323277,0.0236544394926294,3,29.807527,-95.141708,0.7696551724137931,0.10275862068965518,0.12758620689655173
482012523022,0.280155642023346,0.0,0.0,0.610894941634241,514,0.5761904761904763,0.3333333333333333,0.0904761904761904,0.0,3,29.793595,-95.127923,0.5929203539823009,0.21238938053097345,0.19469026548672566
482012523023,0.0438510534051935,0.231259186673199,0.0083292503674669,0.707741303282705,4082,0.4574861367837339,0.3900184842883549,0.1303142329020333,0.022181146025878,3,29.802223,-95.151393,0.7727526521496371,0.1323283082077052,0.09491903964265773
482012524001,0.402615765288088,0.0187345351714387,0.0,0.578649699540474,2829,0.4086294416243655,0.4225888324873096,0.1687817258883248,0.0,3,29.786803,-95.132662,0.6147342995169082,0.19927536231884058,0.1859903381642512
482012524002,0.229192546583851,0.0,0.0,0.770807453416149,1610,0.563169164882227,0.4047109207708779,0.032119914346895,0.0,3,29.780661,-95.154134,0.6566455696202531,0.19462025316455697,0.14873417721518986
482012524003,0.306122448979592,0.0,0.0,0.693877551020408,245,0.1851851851851852,0.5987654320987655,0.1234567901234568,0.0925925925925926,3,29.780164,-95.13531,0.7170953101361573,0.15582450832072617,0.12708018154311648
482012524004,0.334833989870568,0.0517726505346089,0.0,0.605514912774339,1777,0.5561139028475712,0.2278056951423785,0.1842546063651591,0.0318257956448911,3,29.785739,-95.148449,0.6148078725398313,0.24461105904404873,0.14058106841611998
482012525001,0.156842105263158,0.0,0.0,0.832631578947368,950,0.5857988165680473,0.257396449704142,0.1568047337278106,0.0,3,29.771778,-95.144532,0.6311881188118812,0.09900990099009901,0.2698019801980198
482012525002,0.622222222222222,0.0,0.0,0.377777777777778,270,0.3888888888888889,0.3055555555555556,0.2777777777777778,0.0277777777777777,3,29.780579,-95.107164,0.6683937823834197,0.21761658031088082,0.11398963730569948
482012525003,0.545871559633027,0.0275229357798165,0.0,0.426605504587156,872,0.4839857651245551,0.2491103202846975,0.2669039145907473,0.0,3,29.775428,-95.107452,0.6047904191616766,0.20958083832335328,0.18562874251497005
482012525004,0.160680529300567,0.0056710775047259,0.0,0.828449905482042,2116,0.598145285935085,0.2194744976816074,0.1823802163833075,0.0,3,29.773557,-95.115692,0.6666666666666666,0.11851851851851852,0.21481481481481482
482012526001,0.110102156640182,0.0,0.0,0.889897843359818,1762,0.720532319391635,0.188212927756654,0.0570342205323193,0.0342205323193916,3,29.798053,-95.116201,0.6642066420664207,0.14575645756457564,0.1900369003690037
482012526002,0.315058479532164,0.0,0.0,0.684941520467836,2736,0.6860986547085203,0.1539611360239163,0.1076233183856502,0.0523168908819133,3,29.789672,-95.115457,0.535175879396985,0.20854271356783918,0.2562814070351759
482012526003,0.192466697289848,0.0,0.0,0.807533302710152,2177,0.4613778705636743,0.2025052192066805,0.2526096033402922,0.0835073068893528,3,29.814577,-95.103528,0.5225618631732168,0.2590975254730713,0.2183406113537118
482012526004,0.333639705882353,0.0,0.0,0.629595588235294,2176,0.4281437125748503,0.3667664670658682,0.1317365269461078,0.0733532934131736,3,29.790701,-95.102997,0.48776508972267535,0.27732463295269166,0.23491027732463296
482012527001,0.45658773527626,0.219793564055859,0.0,0.323618700667881,1647,0.6678635547576302,0.0861759425493716,0.2459605026929982,0.0,3,29.898707,-95.050498,0.3655705996131528,0.4558349451966473,0.17859445519019987
482012527002,0.517696460707858,0.0005998800239952,0.0065986802639472,0.44631073785243,1667,0.7617647058823529,0.1294117647058823,0.1088235294117647,0.0,3,29.913843,-95.054386,0.3568281938325991,0.39794419970631423,0.24522760646108663
482012527003,0.878017789072427,0.0,0.0457433290978399,0.0533672172808132,787,0.4752186588921283,0.358600583090379,0.1224489795918367,0.0437317784256559,3,29.922095,-95.013099,0.26805385556915545,0.583843329253366,0.1481028151774786
482012528001,0.163189771197847,0.515814266487214,0.0,0.28028263795424,2972,0.4973309608540925,0.302491103202847,0.1912811387900355,0.0088967971530249,3,29.870464,-95.06581,0.8405620036652413,0.10201588271227856,0.05742211362248015
482012528002,0.43796394485684,0.118769883351007,0.0625662778366914,0.380699893955461,2829,0.4034229828850856,0.3264058679706601,0.1943765281173594,0.0757946210268948,3,29.859346,-95.011312,0.5290262172284644,0.31273408239700373,0.15823970037453183
482012528003,0.139442231075697,0.605577689243028,0.0,0.254980079681275,1255,0.5491990846681923,0.288329519450801,0.1121281464530892,0.0503432494279176,3,29.866847,-95.053356,0.8319148936170213,0.11382978723404255,0.05425531914893617
482012529001,0.645303867403315,0.0988950276243094,0.0,0.237016574585635,1810,0.5733333333333334,0.205,0.1466666666666666,0.075,3,29.820565,-95.065935,0.3012295081967213,0.5020491803278688,0.19672131147540983
482012529002,0.60655737704918,0.0360655737704918,0.0,0.316393442622951,610,0.6729323308270677,0.1428571428571428,0.1842105263157894,0.0,3,29.811677,-95.061564,0.3388581952117864,0.39042357274401474,0.27071823204419887
482012529003,0.366420664206642,0.169741697416974,0.0228782287822878,0.418819188191882,2710,0.3209255533199195,0.4024144869215292,0.2766599597585513,0.0,3,29.803679,-95.045246,0.43929712460063897,0.31549520766773165,0.2452076677316294
482012529004,0.734575087310827,0.0,0.010477299185099,0.245052386495926,1718,0.4512396694214876,0.2314049586776859,0.3173553719008264,0.0,3,29.830142,-95.050759,0.3620885357548241,0.41316685584562995,0.22474460839954596
482012529005,0.344660194174757,0.0237864077669903,0.0,0.555825242718447,2060,0.4722222222222222,0.3245614035087719,0.2032163742690058,0.0,3,29.817364,-95.045573,0.3704819277108434,0.4327309236947791,0.19678714859437751
482012530001,0.0,0.872463768115942,0.0,0.0898550724637681,345,1.0,0.0,0.0,0.0,-1,29.803677,-95.024288,0.9762340036563071,0.021937842778793418,0.0018281535648994515
482012530002,0.176024279210926,0.542488619119879,0.0,0.281487101669196,1318,0.6402266288951842,0.2492917847025496,0.1104815864022663,0.0,-1,29.805877,-95.018328,0.876953125,0.08203125,0.041015625
482012530003,0.347841598287549,0.11666072065644,0.0,0.522654298965394,2803,0.5407725321888412,0.1051502145922746,0.3100858369098712,0.0439914163090128,3,29.820372,-95.020174,0.4960390006093845,0.34308348567946373,0.16087751371115175
482012531001,0.332420354620153,0.185238575753207,0.0432463600980251,0.43145451924463,6937,0.1411879259980525,0.2726387536514119,0.5092502434274586,0.0769230769230769,3,29.818577,-94.976026,0.5617777777777778,0.28503703703703703,0.15318518518518517
482012531002,0.241283895960155,0.194982475558015,0.0116214720531267,0.540859619996311,5421,0.1444020356234096,0.299618320610687,0.4338422391857506,0.1221374045801526,3,29.811497,-94.99225,0.5987696514012304,0.23513328776486672,0.16609706083390294
